Iteration,Death,Replace,Mutation,Migration,Time,Found,Score
12500,0.30000000000000004,0.0,0.1,0.9,16178,12192,11.987233143780928
12500,0.30000000000000004,0.0,0.2,0.8,16233,9216,11.196165706956174
12500,0.30000000000000004,0.0,0.30000000000000004,0.7,15933,12454,12.985226430594464
12500,0.30000000000000004,0.0,0.4,0.6,15631,11981,12.140042453947405
12500,0.30000000000000004,0.0,0.5,0.5,16039,12455,12.161090157257714
12500,0.30000000000000004,0.0,0.6000000000000001,0.3999999999999999,15716,9825,11.554194478765329
12500,0.30000000000000004,0.0,0.7000000000000001,0.29999999999999993,15785,9825,11.554194478765329
12500,0.30000000000000004,0.0,0.8,0.19999999999999996,15737,9471,11.39208117831617
12500,0.30000000000000004,0.0,0.9,0.09999999999999998,16051,9471,11.39208117831617
12500,0.30000000000000004,0.0,1.0,0.0,16012,9471,11.39208117831617
12500,0.30000000000000004,0.1,0.0,0.9,15612,3449,122.68004515884405
12500,0.30000000000000004,0.1,0.1,0.8,15849,12239,13.265431549553645
12500,0.30000000000000004,0.1,0.2,0.7,15772,12452,12.163137527899567
12500,0.30000000000000004,0.1,0.30000000000000004,0.6,16014,11166,12.440393942514028
12500,0.30000000000000004,0.1,0.4,0.5,15792,12496,11.740954837578233
12500,0.30000000000000004,0.1,0.5,0.4,15917,12082,10.410707610966988
12500,0.30000000000000004,0.1,0.6000000000000001,0.29999999999999993,16035,12088,11.410750771447665
12500,0.30000000000000004,0.1,0.7000000000000001,0.19999999999999996,15759,12430,10.380713758795903
12500,0.30000000000000004,0.1,0.8,0.09999999999999998,15938,12276,10.871007671549531
12500,0.30000000000000004,0.1,0.9,0.0,15878,12451,12.36592083067632
12500,0.30000000000000004,0.2,0.0,0.8,15564,3449,122.68004515884405
12500,0.30000000000000004,0.2,0.1,0.7,15762,12431,13.19759701113031
12500,0.30000000000000004,0.2,0.2,0.6,15904,12106,12.293452595607897
12500,0.30000000000000004,0.2,0.30000000000000004,0.5,15871,11578,11.477918429474165
12500,0.30000000000000004,0.2,0.4,0.3999999999999999,15895,12122,11.469984701386919
12500,0.30000000000000004,0.2,0.5,0.30000000000000004,15663,11176,11.546676386595903
12500,0.30000000000000004,0.2,0.6000000000000001,0.19999999999999996,16086,12190,11.680306096009259
12500,0.30000000000000004,0.2,0.7000000000000001,0.09999999999999987,15981,11953,10.359584121675713
12500,0.30000000000000004,0.2,0.8,0.0,16079,11732,11.817458852960968
12500,0.30000000000000004,0.30000000000000004,0.0,0.7,15618,3449,122.68004515884405
12500,0.30000000000000004,0.30000000000000004,0.1,0.6,15806,12420,13.251342013951803
12500,0.30000000000000004,0.30000000000000004,0.2,0.5,15732,11877,12.425977798681865
12500,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.3999999999999999,15892,12222,10.39703941093871
12500,0.30000000000000004,0.30000000000000004,0.4,0.29999999999999993,15906,12279,12.226464812582641
12500,0.30000000000000004,0.30000000000000004,0.5,0.19999999999999996,15827,12480,10.434094595159058
12500,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.09999999999999987,15906,12367,10.392281077305949
12500,0.30000000000000004,0.30000000000000004,0.7000000000000001,0.0,15936,11622,11.672715299834298
12500,0.30000000000000004,0.4,0.0,0.6,15632,3449,122.68004515884405
12500,0.30000000000000004,0.4,0.1,0.5,15749,12431,12.685018745715888
12500,0.30000000000000004,0.4,0.2,0.3999999999999999,15762,12209,12.742536076315226
12500,0.30000000000000004,0.4,0.30000000000000004,0.29999999999999993,15808,12441,11.53902442092806
12500,0.30000000000000004,0.4,0.4,0.19999999999999996,15966,12099,14.269802619339336
12500,0.30000000000000004,0.4,0.5,0.09999999999999998,15941,12499,12.319936445329505
12500,0.30000000000000004,0.4,0.6000000000000001,0.0,15981,10743,14.081571551959897
12500,0.30000000000000004,0.5,0.0,0.5,15689,3449,122.68004515884405
12500,0.30000000000000004,0.5,0.1,0.4,15765,12314,13.356261859707597
12500,0.30000000000000004,0.5,0.2,0.30000000000000004,15905,12063,13.069850593280552
12500,0.30000000000000004,0.5,0.30000000000000004,0.19999999999999996,15844,11547,10.40137869884424
12500,0.30000000000000004,0.5,0.4,0.09999999999999998,16105,11535,12.003394203027156
12500,0.30000000000000004,0.5,0.5,0.0,16124,12487,10.469390166137483
12500,0.30000000000000004,0.6000000000000001,0.0,0.3999999999999999,15672,3449,122.68004515884405
12500,0.30000000000000004,0.6000000000000001,0.1,0.29999999999999993,15808,12464,16.702649770363298
12500,0.30000000000000004,0.6000000000000001,0.2,0.19999999999999996,15705,12488,12.622420814680465
12500,0.30000000000000004,0.6000000000000001,0.30000000000000004,0.09999999999999987,15851,12467,11.372565073477265
12500,0.30000000000000004,0.6000000000000001,0.4,0.0,15948,11014,13.223976448925004
12500,0.30000000000000004,0.7000000000000001,0.0,0.29999999999999993,15549,3449,122.68004515884405
12500,0.30000000000000004,0.7000000000000001,0.1,0.19999999999999996,15983,12442,22.233246607910377
12500,0.30000000000000004,0.7000000000000001,0.2,0.09999999999999987,15919,12475,12.102653185420909
12500,0.30000000000000004,0.7000000000000001,0.30000000000000004,0.0,15976,12487,12.81570800698568
12500,0.30000000000000004,0.8,0.0,0.19999999999999996,15544,3449,122.68004515884405
12500,0.30000000000000004,0.8,0.1,0.09999999999999998,15724,12440,19.568853635306926
12500,0.30000000000000004,0.8,0.2,0.0,15843,12409,11.862776125989443
12500,0.30000000000000004,0.9,0.0,0.09999999999999998,15562,3449,122.68004515884405
12500,0.30000000000000004,0.9,0.1,0.0,15892,12499,25.319807101455666
9375,0.4,0.0,0.0,1.0,15963,892,124.03478283285818
9375,0.4,0.0,0.1,0.9,15806,8479,11.506240527527046
9375,0.4,0.0,0.2,0.8,15594,6830,12.5663704404993
9375,0.4,0.0,0.30000000000000004,0.7,15886,6543,11.372082769490266
9375,0.4,0.0,0.4,0.6,15594,7303,11.271435398919152
9375,0.4,0.0,0.5,0.5,15828,8759,11.66525253323127
9375,0.4,0.0,0.6000000000000001,0.3999999999999999,15616,9258,12.237508641026741
9375,0.4,0.0,0.7000000000000001,0.29999999999999993,15946,7940,11.336425126565935
9375,0.4,0.0,0.8,0.19999999999999996,15683,9306,11.665680058878927
9375,0.4,0.0,0.9,0.09999999999999998,15766,6598,12.24130731177707
9375,0.4,0.0,1.0,0.0,15872,8705,11.466507141793551
9375,0.4,0.1,0.0,0.9,15402,892,124.03478283285818
9375,0.4,0.1,0.1,0.8,15736,9357,13.239995353874477
9375,0.4,0.1,0.2,0.7,15754,9349,11.67000514989848
9375,0.4,0.1,0.30000000000000004,0.6,15897,9269,12.306673572912453
9375,0.4,0.1,0.4,0.5,15730,8909,11.311828390214103
9375,0.4,0.1,0.5,0.4,15775,8850,12.749352424228897
9375,0.4,0.1,0.6000000000000001,0.29999999999999993,15817,8013,13.894537354503374
9375,0.4,0.1,0.7000000000000001,0.19999999999999996,15604,7733,12.296920351488106
9375,0.4,0.1,0.8,0.09999999999999998,15570,8154,11.663194122837634
9375,0.4,0.1,0.9,0.0,15678,5558,12.462327467198397
9375,0.4,0.2,0.0,0.8,15464,892,124.03478283285818
9375,0.4,0.2,0.1,0.7,15571,9348,11.83849614250758
9375,0.4,0.2,0.2,0.6,15670,8957,11.073149618632788
9375,0.4,0.2,0.30000000000000004,0.5,15816,9075,12.900893313658944
9375,0.4,0.2,0.4,0.3999999999999999,15769,8889,11.025309638906085
9375,0.4,0.2,0.5,0.30000000000000004,15777,8751,12.253268591473988
9375,0.4,0.2,0.6000000000000001,0.19999999999999996,16478,9264,13.115055232847658
9375,0.4,0.2,0.7000000000000001,0.09999999999999987,15494,8914,11.129598471496688
9375,0.4,0.2,0.8,0.0,15491,8908,12.478788937994292
9375,0.4,0.30000000000000004,0.0,0.7,15458,892,124.03478283285818
9375,0.4,0.30000000000000004,0.1,0.6,15537,9121,10.994904041575088
9375,0.4,0.30000000000000004,0.2,0.5,15609,9070,10.827455096463254
9375,0.4,0.30000000000000004,0.30000000000000004,0.3999999999999999,15777,9364,13.639046872003856
9375,0.4,0.30000000000000004,0.4,0.29999999999999993,15627,8856,11.871267684829279
9375,0.4,0.30000000000000004,0.5,0.19999999999999996,15805,9296,11.612980983186784
9375,0.4,0.30000000000000004,0.6000000000000001,0.09999999999999987,15650,8907,11.957343016975914
9375,0.4,0.30000000000000004,0.7000000000000001,0.0,15562,9101,12.512974228368654
9375,0.4,0.4,0.0,0.6,15430,892,124.03478283285818
9375,0.4,0.4,0.1,0.5,15614,9004,11.608393962911647
9375,0.4,0.4,0.2,0.3999999999999999,15577,9228,11.032603225324442
9375,0.4,0.4,0.30000000000000004,0.29999999999999993,15614,9242,11.721838962217934
9375,0.4,0.4,0.4,0.19999999999999996,15711,8533,12.918866720653416
9375,0.4,0.4,0.5,0.09999999999999998,15567,9288,13.606186740543631
9375,0.4,0.4,0.6000000000000001,0.0,15605,8061,11.815763121657726
9375,0.4,0.5,0.0,0.5,15449,892,124.03478283285818
9375,0.4,0.5,0.1,0.4,15487,9318,13.904441375957704
9375,0.4,0.5,0.2,0.30000000000000004,15689,9361,12.395232613629
9375,0.4,0.5,0.30000000000000004,0.19999999999999996,15591,9120,10.486317516177143
9375,0.4,0.5,0.4,0.09999999999999998,15454,8989,13.851673988043165
9375,0.4,0.5,0.5,0.0,15684,9332,12.486529081789095
9375,0.4,0.6000000000000001,0.0,0.3999999999999999,15489,892,124.03478283285818
9375,0.4,0.6000000000000001,0.1,0.29999999999999993,15367,9325,17.389696472226316
9375,0.4,0.6000000000000001,0.2,0.19999999999999996,15477,9230,13.020151254572031
9375,0.4,0.6000000000000001,0.30000000000000004,0.09999999999999987,15543,8873,13.816062847005812
9375,0.4,0.6000000000000001,0.4,0.0,15491,9362,12.771684126647587
9375,0.4,0.7000000000000001,0.0,0.29999999999999993,15405,892,124.03478283285818
9375,0.4,0.7000000000000001,0.1,0.19999999999999996,15383,9351,25.332278454475254
9375,0.4,0.7000000000000001,0.2,0.09999999999999987,15550,9310,15.06413895230373
9375,0.4,0.7000000000000001,0.30000000000000004,0.0,15525,9354,12.89493700629078
9375,0.4,0.8,0.0,0.19999999999999996,15484,892,124.03478283285818
9375,0.4,0.8,0.1,0.09999999999999998,15318,9361,24.365902964013266
9375,0.4,0.8,0.2,0.0,15568,9309,14.975276748928453
9375,0.4,0.9,0.0,0.09999999999999998,15412,892,124.03478283285818
9375,0.4,0.9,0.1,0.0,15623,9299,29.909338525239423
7500,0.5,0.0,0.0,1.0,15979,1176,125.49000293764949
7500,0.5,0.0,0.1,0.9,15655,6549,11.481820566898648
7500,0.5,0.0,0.2,0.8,15553,7486,11.616071077764387
7500,0.5,0.0,0.30000000000000004,0.7,15464,7278,11.808686872335256
7500,0.5,0.0,0.4,0.6,15623,6535,12.871295594278092
7500,0.5,0.0,0.5,0.5,15584,6948,11.539071616959475
7500,0.5,0.0,0.6000000000000001,0.3999999999999999,15464,3771,11.408025243048252
7500,0.5,0.0,0.7000000000000001,0.29999999999999993,15641,6447,11.501553075087475
7500,0.5,0.0,0.8,0.19999999999999996,15759,7321,11.435037431605998
7500,0.5,0.0,0.9,0.09999999999999998,15658,6315,12.86119028655095
7500,0.5,0.0,1.0,0.0,15501,7309,11.345180991623902
7500,0.5,0.1,0.0,0.9,15346,1176,125.49000293764949
7500,0.5,0.1,0.1,0.8,15748,7455,11.480988011369893
7500,0.5,0.1,0.2,0.7,15637,7353,12.507845428556553
7500,0.5,0.1,0.30000000000000004,0.6,15558,7316,12.909483290276892
7500,0.5,0.1,0.4,0.5,15395,7445,11.753224238674244
7500,0.5,0.1,0.5,0.4,15599,5859,12.124025026368187
7500,0.5,0.1,0.6000000000000001,0.29999999999999993,15575,7392,12.691703253478638
7500,0.5,0.1,0.7000000000000001,0.19999999999999996,15414,5872,12.403867201865534
7500,0.5,0.1,0.8,0.09999999999999998,15562,6774,12.444124912247016
7500,0.5,0.1,0.9,0.0,15526,7218,12.647057143924487
7500,0.5,0.2,0.0,0.8,15303,1176,125.49000293764949
7500,0.5,0.2,0.1,0.7,15545,7466,13.9313842916227
7500,0.5,0.2,0.2,0.6,15506,7321,10.89908378970194
7500,0.5,0.2,0.30000000000000004,0.5,15580,7425,13.037265495961734
7500,0.5,0.2,0.4,0.3999999999999999,15422,7490,11.997506307493357
7500,0.5,0.2,0.5,0.30000000000000004,15462,7238,12.783515472235662
7500,0.5,0.2,0.6000000000000001,0.19999999999999996,15577,7482,12.239011265232289
7500,0.5,0.2,0.7000000000000001,0.09999999999999987,15590,7467,13.092718798574653
7500,0.5,0.2,0.8,0.0,15578,7266,13.912839092627863
7500,0.5,0.30000000000000004,0.0,0.7,15304,1176,125.49000293764949
7500,0.5,0.30000000000000004,0.1,0.6,15583,7252,11.310315988831725
7500,0.5,0.30000000000000004,0.2,0.5,15602,6874,12.13889720018538
7500,0.5,0.30000000000000004,0.30000000000000004,0.3999999999999999,15636,7370,13.665294887347178
7500,0.5,0.30000000000000004,0.4,0.29999999999999993,15551,6161,12.174598169264534
7500,0.5,0.30000000000000004,0.5,0.19999999999999996,15461,7434,11.026187153809069
7500,0.5,0.30000000000000004,0.6000000000000001,0.09999999999999987,15511,7362,11.660437826961608
7500,0.5,0.30000000000000004,0.7000000000000001,0.0,15703,7222,11.675440272349546
7500,0.5,0.4,0.0,0.6,15339,1176,125.49000293764949
7500,0.5,0.4,0.1,0.5,15357,7496,14.338330681735668
7500,0.5,0.4,0.2,0.3999999999999999,15471,7481,14.271945055593328
7500,0.5,0.4,0.30000000000000004,0.29999999999999993,15618,7473,12.387724761321017
7500,0.5,0.4,0.4,0.19999999999999996,15381,7434,11.841452271809498
7500,0.5,0.4,0.5,0.09999999999999998,15516,7416,11.823787653218465
7500,0.5,0.4,0.6000000000000001,0.0,15705,7480,12.079294492978985
7500,0.5,0.5,0.0,0.5,15222,1176,125.49000293764949
7500,0.5,0.5,0.1,0.4,15349,7374,14.542783931803434
7500,0.5,0.5,0.2,0.30000000000000004,15447,7490,14.420587167142791
7500,0.5,0.5,0.30000000000000004,0.19999999999999996,15596,7193,11.62203879052616
7500,0.5,0.5,0.4,0.09999999999999998,15355,7101,13.973728897072426
7500,0.5,0.5,0.5,0.0,15458,7465,11.458073775679933
7500,0.5,0.6000000000000001,0.0,0.3999999999999999,15301,1176,125.49000293764949
7500,0.5,0.6000000000000001,0.1,0.29999999999999993,15464,7491,21.32241209778154
7500,0.5,0.6000000000000001,0.2,0.19999999999999996,15496,7490,15.234583190102182
7500,0.5,0.6000000000000001,0.30000000000000004,0.09999999999999987,15618,7435,13.096862897968677
7500,0.5,0.6000000000000001,0.4,0.0,15428,7116,11.084680084795599
7500,0.5,0.7000000000000001,0.0,0.29999999999999993,15289,1176,125.49000293764949
7500,0.5,0.7000000000000001,0.1,0.19999999999999996,15324,7428,25.25443437490834
7500,0.5,0.7000000000000001,0.2,0.09999999999999987,15392,7346,15.172763162498233
7500,0.5,0.7000000000000001,0.30000000000000004,0.0,15368,7496,11.19600495844863
7500,0.5,0.8,0.0,0.19999999999999996,15351,1176,125.49000293764949
7500,0.5,0.8,0.1,0.09999999999999998,15314,7495,28.832434545789518
7500,0.5,0.8,0.2,0.0,15369,7400,12.611282334166242
7500,0.5,0.9,0.0,0.09999999999999998,15418,1176,125.49000293764949
7500,0.5,0.9,0.1,0.0,15422,7501,29.837562443043257
6250,0.6000000000000001,0.0,0.0,1.0,15861,271,121.96333535939927
6250,0.6000000000000001,0.0,0.1,0.9,15649,4449,11.230297957524954
6250,0.6000000000000001,0.0,0.2,0.8,15664,2608,11.349376985286048
6250,0.6000000000000001,0.0,0.30000000000000004,0.7,15681,4660,13.043545375278544
6250,0.6000000000000001,0.0,0.4,0.6,15650,5656,11.829808640431354
6250,0.6000000000000001,0.0,0.5,0.5,15596,5944,11.484015818974486
6250,0.6000000000000001,0.0,0.6000000000000001,0.3999999999999999,15670,4957,11.720012799338178
6250,0.6000000000000001,0.0,0.7000000000000001,0.29999999999999993,15759,5846,12.248077560872321
6250,0.6000000000000001,0.0,0.8,0.19999999999999996,15737,4134,11.222786552995867
6250,0.6000000000000001,0.0,0.9,0.09999999999999998,15802,5244,11.157263735610497
6250,0.6000000000000001,0.0,1.0,0.0,15575,6200,12.770160895596396
6250,0.6000000000000001,0.1,0.0,0.9,15332,271,121.96333535939927
6250,0.6000000000000001,0.1,0.1,0.8,15888,6110,11.979852109348283
6250,0.6000000000000001,0.1,0.2,0.7,15652,6192,14.851758761609858
6250,0.6000000000000001,0.1,0.30000000000000004,0.6,15810,6234,13.913834542218682
6250,0.6000000000000001,0.1,0.4,0.5,15776,6153,12.792532127283677
6250,0.6000000000000001,0.1,0.5,0.4,15690,4472,14.593322899135321
6250,0.6000000000000001,0.1,0.6000000000000001,0.29999999999999993,15726,5153,14.641039216172947
6250,0.6000000000000001,0.1,0.7000000000000001,0.19999999999999996,15789,6173,14.088040449607233
6250,0.6000000000000001,0.1,0.8,0.09999999999999998,15825,6144,14.858022175173286
6250,0.6000000000000001,0.1,0.9,0.0,15682,3699,13.753001653027505
6250,0.6000000000000001,0.2,0.0,0.8,15371,271,121.96333535939927
6250,0.6000000000000001,0.2,0.1,0.7,15572,6162,14.180724502406427
6250,0.6000000000000001,0.2,0.2,0.6,15749,6149,12.038975520768085
6250,0.6000000000000001,0.2,0.30000000000000004,0.5,15745,5920,13.795244867563765
6250,0.6000000000000001,0.2,0.4,0.3999999999999999,15865,6214,12.801209470653161
6250,0.6000000000000001,0.2,0.5,0.30000000000000004,15764,5923,12.896442538383598
6250,0.6000000000000001,0.2,0.6000000000000001,0.19999999999999996,15735,6224,13.1623007780503
6250,0.6000000000000001,0.2,0.7000000000000001,0.09999999999999987,15789,6022,12.043036032379709
6250,0.6000000000000001,0.2,0.8,0.0,15518,6118,11.14211125065255
